FrameNumber, xAcc, yAcc, zAcc, xGyro, yGyro, zGyro
520, -0.815674, -0.131104, -0.545410, -29.525757, -8.880615, -16.464233, 0.000000
520, -0.818115, -0.130615, -0.546875, -29.693604, -8.773804, -16.860962, 0.000000
520, -0.814697, -0.132813, -0.547119, -29.907227, -8.575439, -17.120361, 0.000000
520, -0.816895, -0.130371, -0.548828, -29.815674, -8.270264, -17.562866, 0.000000
520, -0.817139, -0.133057, -0.549316, -29.739380, -8.361816, -17.883301, 0.000000
520, -0.815186, -0.135986, -0.546875, -29.922485, -8.255005, -18.188477, 0.000000
520, -0.819092, -0.135498, -0.552979, -29.815674, -8.285522, -18.661499, 0.000000
520, -0.820801, -0.137451, -0.554443, -29.785156, -8.193970, -18.997192, 0.000000
520, -0.821777, -0.140137, -0.562744, -29.754639, -8.041382, -19.256592, 0.000000
520, -0.818604, -0.145508, -0.565918, -29.953003, -8.132935, -19.424438, 0.000000
520, -0.815430, -0.145752, -0.565186, -30.075073, -8.026123, -19.470215, 0.000000
520, -0.813965, -0.153320, -0.571045, -30.288696, -8.117676, -19.821167, 0.000000
520, -0.813477, -0.154297, -0.569824, -30.715942, -8.514404, -19.973755, 0.000000
520, -0.813477, -0.155029, -0.576660, -31.051636, -8.666992, -20.004272, 0.000000
521, -0.806641, -0.158691, -0.575195, -31.219482, -8.789063, -20.065308, 0.000000
521, -0.806885, -0.162842, -0.575684, -31.219482, -9.063721, -20.126343, 0.000000
521, -0.807617, -0.171631, -0.569092, -31.478882, -9.262085, -20.095825, 0.000000
521, -0.801025, -0.169189, -0.579590, -31.494141, -9.262085, -20.187378, 0.000000
521, -0.802246, -0.172363, -0.573730, -31.341553, -9.429932, -20.217896, 0.000000
521, -0.802002, -0.174805, -0.569336, -31.570435, -9.643555, -20.141602, 0.000000
521, -0.798584, -0.178223, -0.572510, -31.616211, -9.750366, -20.202637, 0.000000
521, -0.799561, -0.182129, -0.568604, -31.341553, -9.765625, -20.080566, 0.000000
521, -0.800293, -0.181641, -0.561523, -31.387329, -9.796143, -19.927979, 0.000000
521, -0.796631, -0.178955, -0.558594, -31.402588, -9.826660, -19.882202, 0.000000
521, -0.795654, -0.173340, -0.561279, -31.341553, -9.857178, -19.866943, 0.000000
521, -0.792236, -0.179932, -0.557617, -31.280518, -9.872437, -19.866943, 0.000000
521, -0.791016, -0.173828, -0.549561, -31.326294, -9.765625, -19.943237, 0.000000
521, -0.793213, -0.176270, -0.558350, -31.524658, -9.872437, -19.897461, 0.000000
521, -0.788330, -0.169434, -0.552734, -31.600952, -9.979248, -19.882202, 0.000000
521, -0.789551, -0.169189, -0.559082, -31.784058, -10.162354, -19.851685, 0.000000
522, -0.789795, -0.171143, -0.557617, -31.906128, -10.162354, -19.882202, 0.000000
522, -0.792236, -0.168457, -0.552979, -32.257080, -10.025024, -20.065308, 0.000000
522, -0.790283, -0.166748, -0.554932, -32.546997, -10.086060, -20.278931, 0.000000
522, -0.790283, -0.165039, -0.555664, -32.608032, -10.177612, -20.339966, 0.000000
522, -0.791504, -0.163574, -0.556641, -32.699585, -10.086060, -20.217896, 0.000000
522, -0.790527, -0.159668, -0.553467, -32.562256, -10.131836, -20.629883, 0.000000
522, -0.791504, -0.153076, -0.553955, -32.424927, -10.025024, -20.904541, 0.000000
522, -0.793457, -0.147217, -0.544922, -32.302856, -10.055542, -21.209717, 0.000000
522, -0.794678, -0.144531, -0.547852, -32.638550, -9.872437, -21.591187, 0.000000
522, -0.791748, -0.139893, -0.540039, -32.730103, -9.872437, -21.957397, 0.000000
522, -0.797363, -0.139893, -0.537109, -32.745361, -9.735107, -22.476196, 0.000000
522, -0.794434, -0.130371, -0.534424, -32.638550, -9.536743, -23.132324, 0.000000
522, -0.793213, -0.132568, -0.534180, -32.974243, -9.582520, -23.620605, 0.000000
522, -0.796143, -0.129395, -0.534668, -32.943726, -9.536743, -24.078369, 0.000000
522, -0.793213, -0.124756, -0.535889, -33.157349, -9.231567, -24.780273, 0.000000
522, -0.793213, -0.123535, -0.537598, -33.432007, -9.048462, -25.466919, 0.000000
522, -0.794678, -0.128662, -0.532959, -33.493042, -8.819580, -26.046753, 0.000000
523, -0.791016, -0.131836, -0.531738, -33.752441, -8.758545, -26.657104, 0.000000
523, -0.794922, -0.136719, -0.530273, -34.103394, -8.697510, -27.313232, 0.000000
523, -0.793457, -0.143066, -0.536133, -34.637451, -8.300781, -27.770996, 0.000000
523, -0.797852, -0.147949, -0.533936, -35.049438, -8.102417, -28.030396, 0.000000
523, -0.792236, -0.157715, -0.541992, -35.217285, -7.797241, -28.350830, 0.000000
523, -0.797607, -0.164551, -0.545898, -35.614014, -7.553101, -28.762817, 0.000000
523, -0.793457, -0.172607, -0.557129, -35.720825, -7.141113, -29.067993, 0.000000
523, -0.797852, -0.177979, -0.556641, -35.919189, -6.881714, -29.205322, 0.000000
523, -0.799072, -0.187988, -0.562256, -36.209106, -6.668091, -29.144287, 0.000000
523, -0.796143, -0.200439, -0.575928, -36.758423, -6.500244, -29.129028, 0.000000
523, -0.803223, -0.211182, -0.580322, -37.170410, -6.362915, -28.915405, 0.000000
523, -0.801025, -0.219971, -0.595947, -37.979126, -6.286621, -28.472900, 0.000000
523, -0.802979, -0.230225, -0.596680, -38.650513, -6.423950, -28.198242, 0.000000
523, -0.805664, -0.233398, -0.605225, -39.062500, -6.713867, -27.648926, 0.000000
523, -0.804688, -0.240234, -0.614746, -39.642334, -6.973267, -27.114868, 0.000000
523, -0.802246, -0.242432, -0.613770, -40.252686, -7.034302, -26.535034, 0.000000
523, -0.807129, -0.241699, -0.615234, -40.481567, -7.278442, -25.909424, 0.000000
524, -0.813232, -0.240967, -0.613770, -40.710449, -7.507324, -25.268555, 0.000000
524, -0.813232, -0.235596, -0.608887, -41.336060, -7.537842, -24.826050, 0.000000
524, -0.818604, -0.234863, -0.612793, -41.717529, -7.278442, -24.383545, 0.000000
524, -0.819092, -0.229248, -0.613037, -42.068481, -7.003784, -23.910522, 0.000000
524, -0.825195, -0.227783, -0.614990, -42.434692, -6.896973, -23.574829, 0.000000
524, -0.826904, -0.225342, -0.618408, -42.785645, -6.713867, -23.300171, 0.000000
524, -0.827393, -0.219482, -0.628662, -43.014526, -6.652832, -23.071289, 0.000000
524, -0.832031, -0.216064, -0.638428, -43.090820, -6.790161, -22.796631, 0.000000
524, -0.833740, -0.212891, -0.645996, -43.212891, -6.546021, -22.705078, 0.000000
524, -0.836914, -0.209229, -0.653076, -43.380737, -6.469727, -22.735596, 0.000000
524, -0.843506, -0.205566, -0.656250, -43.258667, -6.637573, -22.872925, 0.000000
524, -0.839844, -0.202881, -0.677246, -43.304443, -6.881714, -22.979736, 0.000000
524, -0.841553, -0.196289, -0.677490, -43.243408, -7.125854, -23.162842, 0.000000
524, -0.850586, -0.200684, -0.681152, -43.151855, -7.156372, -23.391724, 0.000000
524, -0.844727, -0.197510, -0.689209, -43.258667, -7.675171, -23.681641, 0.000000
524, -0.846924, -0.200195, -0.693115, -43.121338, -7.934570, -24.093628, 0.000000
525, -0.847900, -0.199951, -0.703125, -42.953491, -8.331299, -24.566650, 0.000000
525, -0.850830, -0.200439, -0.699463, -42.617798, -8.941650, -24.917603, 0.000000
525, -0.846191, -0.201660, -0.712158, -42.312622, -9.460449, -25.314331, 0.000000
525, -0.848145, -0.203613, -0.708740, -42.037964, -9.841919, -25.711060, 0.000000
525, -0.847656, -0.202881, -0.705322, -41.687012, -10.437012, -25.909424, 0.000000
525, -0.844482, -0.201660, -0.699707, -41.488647, -10.971069, -26.138306, 0.000000
525, -0.840088, -0.204346, -0.689697, -41.259766, -11.505127, -26.367188, 0.000000
525, -0.838135, -0.197510, -0.681885, -40.985107, -11.779785, -26.931763, 0.000000
525, -0.838135, -0.195801, -0.679932, -40.924072, -12.100220, -27.038574, 0.000000
525, -0.837891, -0.196777, -0.667969, -40.878296, -12.466431, -27.404785, 0.000000
525, -0.837891, -0.194092, -0.656250, -40.817261, -12.603760, -27.633667, 0.000000
525, -0.833008, -0.194092, -0.639893, -40.847778, -12.771606, -27.770996, 0.000000
525, -0.829590, -0.193848, -0.630859, -41.030884, -12.802124, -27.923584, 0.000000
525, -0.832764, -0.192627, -0.626709, -41.015625, -12.741089, -28.152466, 0.000000
525, -0.827881, -0.191406, -0.619141, -41.244507, -12.588501, -28.427124, 0.000000
525, -0.829590, -0.189453, -0.610596, -41.473389, -12.268066, -28.442383, 0.000000
525, -0.824707, -0.189697, -0.603760, -41.839600, -11.917114, -28.533936, 0.000000
526, -0.827881, -0.187012, -0.593018, -42.144775, -11.428833, -28.717041, 0.000000
526, -0.824219, -0.184326, -0.597656, -42.327881, -10.955811, -28.671265, 0.000000
526, -0.828125, -0.185303, -0.579346, -42.739868, -10.375977, -28.442383, 0.000000
526, -0.833740, -0.186035, -0.588867, -42.968750, -9.841919, -28.427124, 0.000000
526, -0.830811, -0.185303, -0.586914, -42.984009, -9.445190, -28.518677, 0.000000
526, -0.830078, -0.187988, -0.591797, -43.075562, -8.712769, -28.411865, 0.000000
526, -0.834717, -0.184326, -0.594727, -43.228149, -8.117676, -28.335571, 0.000000
526, -0.837402, -0.180176, -0.592773, -42.984009, -7.675171, -28.472900, 0.000000
526, -0.837158, -0.178955, -0.594238, -42.861938, -7.156372, -28.335571, 0.000000
526, -0.843018, -0.174072, -0.603760, -42.648315, -6.652832, -28.259277, 0.000000
526, -0.845215, -0.168701, -0.608398, -42.327881, -6.027222, -28.137207, 0.000000
526, -0.845459, -0.165283, -0.608398, -41.992188, -5.310059, -28.076172, 0.000000
526, -0.856445, -0.159912, -0.616211, -41.564941, -4.867554, -28.137207, 0.000000
526, -0.864014, -0.150146, -0.619141, -41.030884, -4.592896, -28.396606, 0.000000
526, -0.864746, -0.144043, -0.625732, -40.634155, -4.211426, -28.381348, 0.000000
526, -0.868164, -0.130615, -0.628906, -40.328979, -3.799438, -28.381348, 0.000000
526, -0.871338, -0.127686, -0.623535, -40.191650, -3.570557, -28.518677, 0.000000
527, -0.874268, -0.119141, -0.626465, -39.718628, -3.234863, -28.762817, 0.000000
527, -0.878662, -0.110840, -0.631348, -39.596558, -2.853394, -28.991699, 0.000000
527, -0.882568, -0.106201, -0.626221, -39.596558, -2.532959, -29.251099, 0.000000
527, -0.887207, -0.100830, -0.628906, -39.505005, -2.273560, -29.434204, 0.000000
527, -0.889160, -0.099854, -0.635742, -39.169312, -2.029419, -29.830933, 0.000000
527, -0.892822, -0.090576, -0.632324, -38.986206, -1.495361, -29.968262, 0.000000
527, -0.895508, -0.092285, -0.645264, -38.650513, -1.037598, -30.212402, 0.000000
527, -0.902344, -0.090332, -0.634277, -38.040161, -0.549316, -30.563354, 0.000000
527, -0.908447, -0.085205, -0.644287, -37.582397, -0.076294, -30.776978, 0.000000
527, -0.905762, -0.088623, -0.644775, -37.155151, 0.579834, -31.036377, 0.000000
527, -0.906494, -0.085693, -0.648193, -36.651611, 1.129150, -31.082153, 0.000000
527, -0.915283, -0.081055, -0.658936, -36.087036, 1.831055, -31.188965, 0.000000
527, -0.916992, -0.080322, -0.669678, -35.491943, 2.334595, -31.417847, 0.000000
527, -0.922119, -0.077393, -0.674072, -35.018921, 2.822876, -31.494141, 0.000000
527, -0.926758, -0.076660, -0.676514, -34.561157, 3.372192, -31.448364, 0.000000
527, -0.931152, -0.070801, -0.691162, -33.981323, 3.860474, -31.280518, 0.000000
527, -0.935547, -0.065674, -0.699951, -33.462524, 4.196167, -31.066895, 0.000000
528, -0.940674, -0.061279, -0.701660, -33.355713, 4.333496, -30.960083, 0.000000
528, -0.943115, -0.061035, -0.705811, -33.294678, 4.333496, -30.654907, 0.000000
528, -0.943604, -0.058350, -0.714111, -33.523560, 4.531860, -30.136108, 0.000000
528, -0.949463, -0.054443, -0.718262, -33.996582, 4.531860, -29.830933, 0.000000
528, -0.954590, -0.054199, -0.730469, -34.439087, 4.501343, -29.342651, 0.000000
528, -0.954834, -0.053223, -0.737793, -35.018921, 4.150391, -28.701782, 0.000000
528, -0.952393, -0.052490, -0.746582, -35.400391, 3.845215, -28.121948, 0.000000
528, -0.955322, -0.048828, -0.754883, -35.461426, 3.540039, -27.496338, 0.000000
528, -0.958008, -0.041748, -0.754150, -35.446167, 3.097534, -26.855469, 0.000000
528, -0.955811, -0.036865, -0.767578, -35.415649, 2.609253, -26.382446, 0.000000
528, -0.958740, -0.029297, -0.760254, -35.400391, 1.983643, -25.726318, 0.000000
528, -0.960938, -0.017578, -0.765137, -35.095215, 1.541138, -25.131226, 0.000000
528, -0.955566, -0.013672, -0.762451, -34.667969, 1.022339, -24.703979, 0.000000
528, -0.962891, -0.000488, -0.762695, -34.072876, 0.381470, -24.353027, 0.000000
528, -0.957520, 0.021484, -0.756592, -33.248901, -0.427246, -24.169922, 0.000000
528, -0.954834, 0.030029, -0.756836, -32.730103, -1.037598, -24.139404, 0.000000
529, -0.953613, 0.052246, -0.745117, -32.028198, -1.571655, -24.261475, 0.000000
529, -0.952393, 0.070068, -0.744629, -30.944824, -2.136230, -24.536133, 0.000000
529, -0.950195, 0.087158, -0.722656, -29.632568, -2.563477, -24.871826, 0.000000
529, -0.946777, 0.105957, -0.711670, -28.778076, -3.128052, -25.543213, 0.000000
529, -0.944092, 0.123779, -0.696777, -27.801514, -3.616333, -26.290894, 0.000000
529, -0.941406, 0.141602, -0.670898, -26.840210, -4.043579, -26.885986, 0.000000
529, -0.938721, 0.153320, -0.647949, -26.046753, -4.364014, -27.648926, 0.000000
529, -0.935303, 0.173340, -0.630615, -25.588989, -4.440308, -28.778076, 0.000000
529, -0.929443, 0.184814, -0.612549, -24.948120, -4.409790, -29.846191, 0.000000
529, -0.927734, 0.192627, -0.596436, -24.429321, -4.180908, -30.883789, 0.000000
529, -0.919922, 0.200684, -0.593750, -24.108887, -3.799438, -31.997681, 0.000000
529, -0.919922, 0.203857, -0.573975, -23.635864, -3.448486, -33.157349, 0.000000
529, -0.914307, 0.209473, -0.564453, -23.208618, -3.204346, -34.271240, 0.000000
529, -0.911621, 0.204834, -0.556885, -23.208618, -2.578735, -35.400391, 0.000000
529, -0.908203, 0.204346, -0.542725, -23.056030, -1.907349, -36.529541, 0.000000
529, -0.902832, 0.197754, -0.543213, -22.827148, -1.220703, -37.460327, 0.000000
529, -0.901611, 0.191650, -0.547363, -22.933960, -0.503540, -38.192749, 0.000000
530, -0.899170, 0.177490, -0.540527, -22.949219, 0.106812, -38.864136, 0.000000
530, -0.895752, 0.166260, -0.546143, -22.949219, 0.747681, -39.505005, 0.000000
530, -0.885986, 0.151855, -0.552734, -23.117065, 1.296997, -39.947510, 0.000000
530, -0.882568, 0.139893, -0.559326, -23.254395, 1.663208, -40.451050, 0.000000
530, -0.878906, 0.122559, -0.568359, -23.193359, 2.014160, -40.557861, 0.000000
530, -0.873535, 0.100098, -0.577637, -23.086548, 2.151489, -40.390015, 0.000000
530, -0.867188, 0.083496, -0.581787, -23.178101, 2.273560, -40.069580, 0.000000
530, -0.860596, 0.073975, -0.591553, -23.254395, 2.288818, -39.703369, 0.000000
530, -0.859131, 0.065430, -0.589844, -23.254395, 2.014160, -39.123535, 0.000000
530, -0.854492, 0.052979, -0.582520, -23.376465, 1.846313, -38.299561, 0.000000
530, -0.851563, 0.044434, -0.581543, -23.635864, 1.724243, -37.445068, 0.000000
530, -0.853271, 0.041504, -0.572266, -24.017334, 1.480103, -36.560059, 0.000000
530, -0.857910, 0.034668, -0.579102, -24.276733, 1.358032, -35.400391, 0.000000
530, -0.857422, 0.035400, -0.571045, -24.734497, 1.281738, -34.393311, 0.000000
530, -0.855957, 0.037598, -0.561768, -25.131226, 1.235962, -33.325195, 0.000000
530, -0.857910, 0.034668, -0.565918, -25.588989, 1.327515, -31.936646, 0.000000
530, -0.861328, 0.037842, -0.558105, -26.260376, 1.205444, -30.715942, 0.000000
531, -0.860840, 0.039307, -0.557129, -26.596069, 0.930786, -29.754639, 0.000000
531, -0.867432, 0.042480, -0.547852, -26.916504, 0.839233, -28.823853, 0.000000
531, -0.864990, 0.041992, -0.546875, -27.359009, 0.595093, -27.770996, 0.000000
531, -0.863281, 0.052490, -0.541748, -27.481079, 0.335693, -26.626587, 0.000000
531, -0.865723, 0.063477, -0.536621, -27.587891, 0.350952, -25.894165, 0.000000
531, -0.868652, 0.068604, -0.529297, -27.481079, 0.289917, -25.146484, 0.000000
531, -0.871338, 0.083496, -0.510986, -27.343750, 0.076294, -24.337769, 0.000000
531, -0.874023, 0.092285, -0.508301, -27.160645, 0.091553, -23.971558, 0.000000
531, -0.869873, 0.102051, -0.493652, -26.748657, 0.228882, -23.529053, 0.000000
531, -0.870850, 0.113037, -0.475098, -26.367188, 0.411987, -23.300171, 0.000000
531, -0.875977, 0.120361, -0.451904, -26.351929, 0.747681, -23.147583, 0.000000
531, -0.875732, 0.126953, -0.445313, -26.275635, 0.991821, -22.979736, 0.000000
531, -0.878174, 0.134766, -0.433105, -26.092529, 1.342773, -23.071289, 0.000000
531, -0.874756, 0.138916, -0.423828, -26.031494, 1.831055, -23.269653, 0.000000
531, -0.878418, 0.141357, -0.424316, -25.894165, 2.502441, -23.391724, 0.000000
531, -0.883789, 0.147461, -0.426025, -25.802612, 2.929688, -23.529053, 0.000000
532, -0.880615, 0.145996, -0.419189, -25.421143, 3.662109, -23.864746, 0.000000
532, -0.879150, 0.148193, -0.422852, -24.765015, 4.318237, -23.986816, 0.000000
532, -0.876221, 0.145508, -0.418701, -24.322510, 4.989624, -24.185181, 0.000000
532, -0.882568, 0.143311, -0.413086, -23.880005, 5.691528, -24.368286, 0.000000
532, -0.877686, 0.134277, -0.408936, -23.635864, 6.256104, -24.612427, 0.000000
532, -0.873047, 0.130859, -0.410645, -23.666382, 6.912231, -24.581909, 0.000000
532, -0.875244, 0.123535, -0.412598, -23.880005, 7.598877, -24.658203, 0.000000
532, -0.875732, 0.117432, -0.420654, -24.353027, 8.178711, -24.475098, 0.000000
532, -0.874756, 0.107178, -0.417236, -24.581909, 8.728027, -24.063110, 0.000000
532, -0.869141, 0.098877, -0.429443, -25.177002, 9.307861, -23.803711, 0.000000
532, -0.871582, 0.092041, -0.435547, -25.527954, 9.689331, -23.437500, 0.000000
532, -0.869873, 0.085693, -0.433838, -25.741577, 10.070801, -22.811890, 0.000000
532, -0.868652, 0.077393, -0.441406, -25.909424, 10.513306, -22.308350, 0.000000
532, -0.868164, 0.069092, -0.453613, -26.245117, 10.803223, -21.682739, 0.000000
532, -0.864502, 0.058594, -0.456787, -26.458740, 11.062622, -21.026611, 0.000000
532, -0.870117, 0.056396, -0.463379, -26.565552, 10.986328, -20.401001, 0.000000
532, -0.862549, 0.054688, -0.464355, -26.947021, 11.077881, -19.500732, 0.000000
533, -0.859619, 0.045410, -0.470459, -27.023315, 11.108398, -18.890381, 0.000000
533, -0.861572, 0.043701, -0.484863, -27.069092, 11.077881, -18.142700, 0.000000
533, -0.860107, 0.043945, -0.480713, -27.191162, 10.986328, -17.532349, 0.000000
533, -0.859619, 0.041748, -0.489502, -27.038574, 10.971069, -17.074585, 0.000000
533, -0.861572, 0.036865, -0.498291, -26.702881, 10.864258, -16.387939, 0.000000
533, -0.862061, 0.037598, -0.503418, -26.504517, 10.543823, -15.731812, 0.000000
533, -0.858887, 0.038086, -0.501465, -26.306152, 10.330200, -15.228271, 0.000000
533, -0.859619, 0.037842, -0.507813, -26.016235, 10.070801, -14.785767, 0.000000
533, -0.855713, 0.038574, -0.500488, -25.787354, 9.796143, -14.480591, 0.000000
533, -0.855469, 0.035156, -0.500977, -25.497437, 9.414673, -14.022827, 0.000000
533, -0.853516, 0.038574, -0.497803, -25.619507, 9.002686, -13.412476, 0.000000
533, -0.852295, 0.044922, -0.500244, -25.619507, 8.575439, -13.046265, 0.000000
533, -0.858887, 0.041748, -0.502197, -25.772095, 8.148193, -12.619019, 0.000000
533, -0.859863, 0.047852, -0.508789, -25.909424, 7.644653, -12.283325, 0.000000
533, -0.865234, 0.041992, -0.501953, -25.802612, 6.820679, -12.054443, 0.000000
533, -0.863281, 0.041504, -0.502197, -25.756836, 6.271362, -11.962891, 0.000000
533, -0.864502, 0.043945, -0.498047, -25.970459, 5.798340, -11.840820, 0.000000
534, -0.862305, 0.040039, -0.490723, -25.756836, 5.172729, -11.642456, 0.000000
534, -0.861572, 0.043213, -0.494141, -25.665283, 4.638672, -11.627197, 0.000000
534, -0.864746, 0.043213, -0.482178, -25.466919, 4.028320, -11.596680, 0.000000
534, -0.858398, 0.039307, -0.473633, -25.329590, 3.540039, -11.657715, 0.000000
534, -0.856445, 0.038086, -0.469482, -25.009155, 2.990723, -11.657715, 0.000000
534, -0.853760, 0.033936, -0.463867, -24.871826, 2.410889, -11.672974, 0.000000
534, -0.854492, 0.035400, -0.454346, -24.536133, 2.029419, -11.764526, 0.000000
534, -0.851563, 0.035156, -0.447754, -24.230957, 1.693726, -11.657715, 0.000000
